"freq,nrg_bal,siec,unit,geo\TIME_PERIOD"	2021	2022	2023	2024
"A,STATDIFF,C0379,TJ_GCV,IT"	0	0	0	0
"A,STATDIFF,C0379,TJ_GCV,LI"	0	0	0	0
"A,STATDIFF,C0379,TJ_GCV,LT"	0	0	0	0
"A,STATDIFF,C0379,TJ_GCV,LU"	0	0	0	0
"A,STATDIFF,C0379,TJ_GCV,LV"	0	0	0	0
"A,STATDIFF,C0379,TJ_GCV,MD"	0	0	0	0
"A,STATDIFF,C0379,TJ_GCV,ME"	0	0	0	0
"A,STATDIFF,C0379,TJ_GCV,MK"	0	0	0	0
"A,STATDIFF,C0379,TJ_GCV,MT"	0	0	0	0
"A,STATDIFF,C0379,TJ_GCV,NL"	0	0	0	0
"A,STATDIFF,C0379,TJ_GCV,NO"	0	0	0	0
"A,STATDIFF,C0379,TJ_GCV,PL"	0	0	0	0
"A,STATDIFF,C0379,TJ_GCV,PT"	0	0	0	0
"A,STATDIFF,C0379,TJ_GCV,RO"	0	0	0	0
"A,STATDIFF,C0379,TJ_GCV,RS"	0	0	0	0
"A,STATDIFF,C0379,TJ_GCV,SE"	0	0	0	0
"A,STATDIFF,C0379,TJ_GCV,SI"	0	0	0	0
"A,STATDIFF,C0379,TJ_GCV,SK"	0	0	0	0
"A,STATDIFF,C0379,TJ_GCV,TR"	0	0	0	0
"A,STATDIFF,C0379,TJ_GCV,UA"	: 	: 	: 	: 
"A,STATDIFF,C0379,TJ_GCV,UK"	: 	: 	: 	: 
"A,STATDIFF,C0379,TJ_GCV,XK"	0	0	0	0
"A,STATDIFF,G3000,MIO_M3,AL"	0	0	0	0
"A,STATDIFF,G3000,MIO_M3,AT"	0	0	0	0
"A,STATDIFF,G3000,MIO_M3,BA"	0	0	0	: 
"A,STATDIFF,G3000,MIO_M3,BE"	0	0	0	0
"A,STATDIFF,G3000,MIO_M3,BG"	109.676	41.509	85.164	84.828
"A,STATDIFF,G3000,MIO_M3,CY"	0	0	0	0
"A,STATDIFF,G3000,MIO_M3,CZ"	-0.991	-22.666	-198.933	15.691
"A,STATDIFF,G3000,MIO_M3,DE"	-4183.518	-2241.707	-1640.271	-1439.523
"A,STATDIFF,G3000,MIO_M3,DK"	-164.483	105.272	40.495	68.996
"A,STATDIFF,G3000,MIO_M3,EA20"	-3185.191	-2216.363	-1547.737	-1494.907
"A,STATDIFF,G3000,MIO_M3,EA21"	-3075.515	-2174.854	-1462.573	-1410.079
"A,STATDIFF,G3000,MIO_M3,EE"	0	0	0	-23.761
"A,STATDIFF,G3000,MIO_M3,EL"	10.541	-1.597	7.313	29.284
"A,STATDIFF,G3000,MIO_M3,ES"	59.007	-38.961	58.5	-121.972
"A,STATDIFF,G3000,MIO_M3,EU27_2020"	-2625.116	-2278.04	-1837.682	-1377.052
"A,STATDIFF,G3000,MIO_M3,FI"	-4.921	1	-8.4	-72.4
"A,STATDIFF,G3000,MIO_M3,FR"	698.583	17.34	63.748	-99.12
"A,STATDIFF,G3000,MIO_M3,GE"	0	0	0	0
"A,STATDIFF,G3000,MIO_M3,HR"	0	0	0	0
"A,STATDIFF,G3000,MIO_M3,HU"	-154	-127.5	-128	-118.8
"A,STATDIFF,G3000,MIO_M3,IE"	3.184	-0.529	2.582	-3.067
"A,STATDIFF,G3000,MIO_M3,IS"	0	: 	0	: 
"A,STATDIFF,G3000,MIO_M3,IT"	5.163	6.241	0	0
"A,STATDIFF,G3000,MIO_M3,LI"	27.907	23.006	21.179	: 
"A,STATDIFF,G3000,MIO_M3,LT"	0	0	0	0
"A,STATDIFF,G3000,MIO_M3,LU"	0.506	0.593	0.055	0
"A,STATDIFF,G3000,MIO_M3,LV"	0	0	0	0
"A,STATDIFF,G3000,MIO_M3,MD"	0	0	0	0.004
"A,STATDIFF,G3000,MIO_M3,ME"	0	0	0	0
"A,STATDIFF,G3000,MIO_M3,MK"	0	0	0	0
"A,STATDIFF,G3000,MIO_M3,MT"	0.878	0.066	0.065	0.104
"A,STATDIFF,G3000,MIO_M3,NL"	258.068	13.936	-71.029	215.196
"A,STATDIFF,G3000,MIO_M3,NO"	-66.999	-235.469	101.645	80.225
"A,STATDIFF,G3000,MIO_M3,PL"	712.953	-103.615	-14.449	-232.068
"A,STATDIFF,G3000,MIO_M3,PT"	-32.682	25.135	19.823	5.352
"A,STATDIFF,G3000,MIO_M3,RO"	42.179	128.519	-80.282	304.25
"A,STATDIFF,G3000,MIO_M3,RS"	0	0	0	0
"A,STATDIFF,G3000,MIO_M3,SE"	14.741	-83.196	6.06	-5.043
"A,STATDIFF,G3000,MIO_M3,SI"	0	-6.88	-17.122	0
"A,STATDIFF,G3000,MIO_M3,SK"	0	9	37	15
"A,STATDIFF,G3000,MIO_M3,TR"	92.588	-1363.713	693.11	36.726
"A,STATDIFF,G3000,MIO_M3,UA"	-162.372	0	: 	: 
"A,STATDIFF,G3000,MIO_M3,UK"	: 	: 	: 	: 
"A,STATDIFF,G3000,MIO_M3,XK"	0	0	0	0
"A,STATDIFF,G3000,TJ_GCV,AL"	0	0	0	0
"A,STATDIFF,G3000,TJ_GCV,AT"	0.001	-0.002	0	-0.001
"A,STATDIFF,G3000,TJ_GCV,BA"	-1	0	-0.27	: 
"A,STATDIFF,G3000,TJ_GCV,BE"	0	0	0	0
"A,STATDIFF,G3000,TJ_GCV,BG"	3834.529	2895.645	3452.905	3900.202
"A,STATDIFF,G3000,TJ_GCV,CY"	0	0	0	0
"A,STATDIFF,G3000,TJ_GCV,CZ"	-37.451	-879.653	-7765.525	616.465
"A,STATDIFF,G3000,TJ_GCV,DE"	-156801.3	-82653.607	-63440.953	-69820.466
"A,STATDIFF,G3000,TJ_GCV,DK"	-5881.637	1220.456	-779.295	3040.358
"A,STATDIFF,G3000,TJ_GCV,EA20"	-134930.595	-94025.103	-70268.133	-78849.378
"A,STATDIFF,G3000,TJ_GCV,EA21"	-131096.066	-91129.458	-66815.228	-74949.176
"A,STATDIFF,G3000,TJ_GCV,EE"	0	0	0	-937.137
"A,STATDIFF,G3000,TJ_GCV,EL"	490.519	-77.118	392.55	1158.804
"A,STATDIFF,G3000,TJ_GCV,ES"	2398.152	-1576.946	2367.653	-4936.758
"A,STATDIFF,G3000,TJ_GCV,EU27_2020"	-114830.418	-97892.833	-83646.715	-73410.185
"A,STATDIFF,G3000,TJ_GCV,FI"	-206	-81	-263	-2917
"A,STATDIFF,G3000,TJ_GCV,FR"	11738.366	-11226.934	-8462.044	-9951.588
"A,STATDIFF,G3000,TJ_GCV,GE"	0	0	0	0
"A,STATDIFF,G3000,TJ_GCV,HR"	0	0	0	0
"A,STATDIFF,G3000,TJ_GCV,HU"	-5936	-4929	-4945	-4417
"A,STATDIFF,G3000,TJ_GCV,IE"	123.714	-26.104	109.797	-76.748
"A,STATDIFF,G3000,TJ_GCV,IS"	0	: 	0	: 
"A,STATDIFF,G3000,TJ_GCV,IT"	-5.908	-0.026	-329.584	-0.001
"A,STATDIFF,G3000,TJ_GCV,LI"	1073.216	901.633	834.947	: 
"A,STATDIFF,G3000,TJ_GCV,LT"	0	0	0	0
"A,STATDIFF,G3000,TJ_GCV,LU"	9.884	15.203	1.273	0.001
"A,STATDIFF,G3000,TJ_GCV,LV"	0	0	0	0.017
"A,STATDIFF,G3000,TJ_GCV,MD"	0	0	0	0
"A,STATDIFF,G3000,TJ_GCV,ME"	0	0	0	0
"A,STATDIFF,G3000,TJ_GCV,MK"	0	0	0	0
"A,STATDIFF,G3000,TJ_GCV,MT"	34.303	2.624	2.53	4.049
"A,STATDIFF,G3000,TJ_GCV,NL"	8603.729	464.616	-2368.069	7174.476
"A,STATDIFF,G3000,TJ_GCV,NO"	-2400.583	-9045.937	4424.298	3275.475
"A,STATDIFF,G3000,TJ_GCV,PL"	25683.9	-3711.327	-524.464	-8477.386
"A,STATDIFF,G3000,TJ_GCV,PT"	-1316.06	1006.065	790.213	214.974
"A,STATDIFF,G3000,TJ_GCV,RO"	1526.373	4786.259	-3049.409	11566.846
"A,STATDIFF,G3000,TJ_GCV,RS"	0	0	0	0
"A,STATDIFF,G3000,TJ_GCV,SE"	910.463	-3250.11	232.206	-790.293
"A,STATDIFF,G3000,TJ_GCV,SI"	0	-258.876	-646.498	0
"A,STATDIFF,G3000,TJ_GCV,SK"	0	387	1578	1238
"A,STATDIFF,G3000,TJ_GCV,TR"	3609.888	-52265.092	26548.106	1405.702
"A,STATDIFF,G3000,TJ_GCV,UA"	-2130.599	0	: 	: 
"A,STATDIFF,G3000,TJ_GCV,UK"	: 	: 	: 	: 
"A,STATDIFF,G3000,TJ_GCV,XK"	0	0	0	0
"A,STK_CHG,C0350,TJ_GCV,AL"	0	0	0	0
"A,STK_CHG,C0350,TJ_GCV,AT"	0	0	0	0
"A,STK_CHG,C0350,TJ_GCV,BA"	0	0	0	: 
"A,STK_CHG,C0350,TJ_GCV,BE"	0	0	0	0
"A,STK_CHG,C0350,TJ_GCV,BG"	0	0	0	0
"A,STK_CHG,C0350,TJ_GCV,CY"	0	0	0	0
"A,STK_CHG,C0350,TJ_GCV,CZ"	0	0	0	0
"A,STK_CHG,C0350,TJ_GCV,DE"	0	0	0	0
"A,STK_CHG,C0350,TJ_GCV,DK"	0	0	0	0
"A,STK_CHG,C0350,TJ_GCV,EA20"	0	0	0	0
"A,STK_CHG,C0350,TJ_GCV,EA21"	0	0	0	0
"A,STK_CHG,C0350,TJ_GCV,EE"	0	0	0	0
"A,STK_CHG,C0350,TJ_GCV,EL"	0	0	0	0
"A,STK_CHG,C0350,TJ_GCV,ES"	0	0	0	0
"A,STK_CHG,C0350,TJ_GCV,EU27_2020"	0	0	0	0
"A,STK_CHG,C0350,TJ_GCV,FI"	0	0	0	0
"A,STK_CHG,C0350,TJ_GCV,FR"	0	0	0	0
"A,STK_CHG,C0350,TJ_GCV,GE"	0	0	0	0
"A,STK_CHG,C0350,TJ_GCV,HR"	0	0	0	0
"A,STK_CHG,C0350,TJ_GCV,HU"	0	0	0	0
"A,STK_CHG,C0350,TJ_GCV,IE"	0	0	0	0
"A,STK_CHG,C0350,TJ_GCV,IS"	0	0	0	0
"A,STK_CHG,C0350,TJ_GCV,IT"	0	0	0	0
"A,STK_CHG,C0350,TJ_GCV,LI"	0	0	0	0
"A,STK_CHG,C0350,TJ_GCV,LT"	0	0	0	0
"A,STK_CHG,C0350,TJ_GCV,LU"	0	0	0	0
"A,STK_CHG,C0350,TJ_GCV,LV"	0	0	0	0
"A,STK_CHG,C0350,TJ_GCV,MD"	0	0	0	0
"A,STK_CHG,C0350,TJ_GCV,ME"	0	0	0	0
"A,STK_CHG,C0350,TJ_GCV,MK"	0	0	0	0
"A,STK_CHG,C0350,TJ_GCV,MT"	0	0	0	0
"A,STK_CHG,C0350,TJ_GCV,NL"	0	0	0	0
"A,STK_CHG,C0350,TJ_GCV,NO"	0	0	0	0
"A,STK_CHG,C0350,TJ_GCV,PL"	0	0	0	0
"A,STK_CHG,C0350,TJ_GCV,PT"	0	0	0	0
"A,STK_CHG,C0350,TJ_GCV,RO"	0	0	0	0
"A,STK_CHG,C0350,TJ_GCV,RS"	0	0	0	0
"A,STK_CHG,C0350,TJ_GCV,SE"	0	0	0	0
"A,STK_CHG,C0350,TJ_GCV,SI"	0	0	0	0
"A,STK_CHG,C0350,TJ_GCV,SK"	0	0	0	0
"A,STK_CHG,C0350,TJ_GCV,TR"	0	0	0	0
"A,STK_CHG,C0350,TJ_GCV,UA"	: 	: 	: 	: 
"A,STK_CHG,C0350,TJ_GCV,UK"	: 	: 	: 	: 
"A,STK_CHG,C0350,TJ_GCV,XK"	0	0	0	0
"A,STK_CHG,C0350-0370,TJ_GCV,AL"	0	0	0	0
"A,STK_CHG,C0350-0370,TJ_GCV,AT"	0	0	0	0
"A,STK_CHG,C0350-0370,TJ_GCV,BA"	0	0	0	: 
"A,STK_CHG,C0350-0370,TJ_GCV,BE"	0	0	0	0
"A,STK_CHG,C0350-0370,TJ_GCV,BG"	0	0	0	0
"A,STK_CHG,C0350-0370,TJ_GCV,CY"	0	0	0	0
"A,STK_CHG,C0350-0370,TJ_GCV,CZ"	0	0	0	0
"A,STK_CHG,C0350-0370,TJ_GCV,DE"	0	0	0	0
"A,STK_CHG,C0350-0370,TJ_GCV,DK"	0	0	0	0
"A,STK_CHG,C0350-0370,TJ_GCV,EA20"	0	0	0	0
"A,STK_CHG,C0350-0370,TJ_GCV,EA21"	0	0	0	0
"A,STK_CHG,C0350-0370,TJ_GCV,EE"	0	0	0	0
"A,STK_CHG,C0350-0370,TJ_GCV,EL"	0	0	0	0
"A,STK_CHG,C0350-0370,TJ_GCV,ES"	0	0	0	0
"A,STK_CHG,C0350-0370,TJ_GCV,EU27_2020"	0	0	0	0
"A,STK_CHG,C0350-0370,TJ_GCV,FI"	0	0	0	0
"A,STK_CHG,C0350-0370,TJ_GCV,FR"	0	0	0	0
"A,STK_CHG,C0350-0370,TJ_GCV,GE"	0	0	0	0
"A,STK_CHG,C0350-0370,TJ_GCV,HR"	0	0	0	0
"A,STK_CHG,C0350-0370,TJ_GCV,HU"	0	0	0	0
"A,STK_CHG,C0350-0370,TJ_GCV,IE"	0	0	0	0
"A,STK_CHG,C0350-0370,TJ_GCV,IS"	0	0	0	0
"A,STK_CHG,C0350-0370,TJ_GCV,IT"	0	0	0	0
"A,STK_CHG,C0350-0370,TJ_GCV,LI"	0	0	0	0
"A,STK_CHG,C0350-0370,TJ_GCV,LT"	0	0	0	0
"A,STK_CHG,C0350-0370,TJ_GCV,LU"	0	0	0	0
"A,STK_CHG,C0350-0370,TJ_GCV,LV"	0	0	0	0
"A,STK_CHG,C0350-0370,TJ_GCV,MD"	0	0	0	0
"A,STK_CHG,C0350-0370,TJ_GCV,ME"	0	0	0	0
"A,STK_CHG,C0350-0370,TJ_GCV,MK"	0	0	0	0
"A,STK_CHG,C0350-0370,TJ_GCV,MT"	0	0	0	0
"A,STK_CHG,C0350-0370,TJ_GCV,NL"	0	0	0	0
"A,STK_CHG,C0350-0370,TJ_GCV,NO"	0	0	0	0
"A,STK_CHG,C0350-0370,TJ_GCV,PL"	0	0	0	0
"A,STK_CHG,C0350-0370,TJ_GCV,PT"	0	0	0	0
"A,STK_CHG,C0350-0370,TJ_GCV,RO"	0	0	0	0
"A,STK_CHG,C0350-0370,TJ_GCV,RS"	0	0	0	0
"A,STK_CHG,C0350-0370,TJ_GCV,SE"	0	0	0	0
"A,STK_CHG,C0350-0370,TJ_GCV,SI"	0	0	0	0
"A,STK_CHG,C0350-0370,TJ_GCV,SK"	0	0	0	0
"A,STK_CHG,C0350-0370,TJ_GCV,TR"	0	0	0	0
"A,STK_CHG,C0350-0370,TJ_GCV,UA"	: 	: 	: 	: 
"A,STK_CHG,C0350-0370,TJ_GCV,UK"	: 	: 	: 	: 
"A,STK_CHG,C0350-0370,TJ_GCV,XK"	0	0	0	0
"A,STK_CHG,C0360,TJ_GCV,AL"	0	0	0	0
"A,STK_CHG,C0360,TJ_GCV,AT"	0	0	0	0
"A,STK_CHG,C0360,TJ_GCV,BA"	0	0	0	: 
"A,STK_CHG,C0360,TJ_GCV,BE"	0	0	0	0
"A,STK_CHG,C0360,TJ_GCV,BG"	0	0	0	0
"A,STK_CHG,C0360,TJ_GCV,CY"	0	0	0	0
"A,STK_CHG,C0360,TJ_GCV,CZ"	0	0	0	0
"A,STK_CHG,C0360,TJ_GCV,DE"	0	0	0	0
"A,STK_CHG,C0360,TJ_GCV,DK"	0	0	0	0
"A,STK_CHG,C0360,TJ_GCV,EA20"	0	0	0	0
"A,STK_CHG,C0360,TJ_GCV,EA21"	0	0	0	0
"A,STK_CHG,C0360,TJ_GCV,EE"	0	0	0	0
"A,STK_CHG,C0360,TJ_GCV,EL"	0	0	0	0
"A,STK_CHG,C0360,TJ_GCV,ES"	0	0	0	0
"A,STK_CHG,C0360,TJ_GCV,EU27_2020"	0	0	0	0
"A,STK_CHG,C0360,TJ_GCV,FI"	0	0	0	0
"A,STK_CHG,C0360,TJ_GCV,FR"	0	0	0	0
"A,STK_CHG,C0360,TJ_GCV,GE"	0	0	0	0
"A,STK_CHG,C0360,TJ_GCV,HR"	0	0	0	0
"A,STK_CHG,C0360,TJ_GCV,HU"	0	0	0	0
"A,STK_CHG,C0360,TJ_GCV,IE"	0	0	0	0
"A,STK_CHG,C0360,TJ_GCV,IS"	0	0	0	0
"A,STK_CHG,C0360,TJ_GCV,IT"	0	0	0	0
"A,STK_CHG,C0360,TJ_GCV,LI"	0	0	0	0
"A,STK_CHG,C0360,TJ_GCV,LT"	0	0	0	0
"A,STK_CHG,C0360,TJ_GCV,LU"	0	0	0	0
"A,STK_CHG,C0360,TJ_GCV,LV"	0	0	0	0
"A,STK_CHG,C0360,TJ_GCV,MD"	0	0	0	0
"A,STK_CHG,C0360,TJ_GCV,ME"	0	0	0	0
"A,STK_CHG,C0360,TJ_GCV,MK"	0	0	0	0
"A,STK_CHG,C0360,TJ_GCV,MT"	0	0	0	0
"A,STK_CHG,C0360,TJ_GCV,NL"	0	0	0	0
"A,STK_CHG,C0360,TJ_GCV,NO"	0	0	0	0
"A,STK_CHG,C0360,TJ_GCV,PL"	0	0	0	0
"A,STK_CHG,C0360,TJ_GCV,PT"	0	0	0	0
"A,STK_CHG,C0360,TJ_GCV,RO"	0	0	0	0
"A,STK_CHG,C0360,TJ_GCV,RS"	0	0	0	0
"A,STK_CHG,C0360,TJ_GCV,SE"	0	0	0	0
"A,STK_CHG,C0360,TJ_GCV,SI"	0	0	0	0
"A,STK_CHG,C0360,TJ_GCV,SK"	0	0	0	0
"A,STK_CHG,C0360,TJ_GCV,TR"	0	0	0	0
"A,STK_CHG,C0360,TJ_GCV,UA"	: 	: 	: 	: 
"A,STK_CHG,C0360,TJ_GCV,UK"	: 	: 	: 	: 
"A,STK_CHG,C0360,TJ_GCV,XK"	0	0	0	0
"A,STK_CHG,C0371,TJ_GCV,AL"	0	0	0	0
"A,STK_CHG,C0371,TJ_GCV,AT"	0	0	0	0
"A,STK_CHG,C0371,TJ_GCV,BA"	0	0	0	: 
"A,STK_CHG,C0371,TJ_GCV,BE"	0	0	0	0
"A,STK_CHG,C0371,TJ_GCV,BG"	0	0	0	0
"A,STK_CHG,C0371,TJ_GCV,CY"	0	0	0	0
"A,STK_CHG,C0371,TJ_GCV,CZ"	0	0	0	0
"A,STK_CHG,C0371,TJ_GCV,DE"	0	0	0	0
"A,STK_CHG,C0371,TJ_GCV,DK"	0	0	0	0
"A,STK_CHG,C0371,TJ_GCV,EA20"	0	0	0	0
"A,STK_CHG,C0371,TJ_GCV,EA21"	0	0	0	0
"A,STK_CHG,C0371,TJ_GCV,EE"	0	0	0	0
"A,STK_CHG,C0371,TJ_GCV,EL"	0	0	0	0
"A,STK_CHG,C0371,TJ_GCV,ES"	0	0	0	0
"A,STK_CHG,C0371,TJ_GCV,EU27_2020"	0	0	0	0
"A,STK_CHG,C0371,TJ_GCV,FI"	0	0	0	0
"A,STK_CHG,C0371,TJ_GCV,FR"	0	0	0	0
"A,STK_CHG,C0371,TJ_GCV,GE"	0	0	0	0
"A,STK_CHG,C0371,TJ_GCV,HR"	0	0	0	0
"A,STK_CHG,C0371,TJ_GCV,HU"	0	0	0	0
"A,STK_CHG,C0371,TJ_GCV,IE"	0	0	0	0
"A,STK_CHG,C0371,TJ_GCV,IS"	0	0	0	0
"A,STK_CHG,C0371,TJ_GCV,IT"	0	0	0	0
"A,STK_CHG,C0371,TJ_GCV,LI"	0	0	0	0
"A,STK_CHG,C0371,TJ_GCV,LT"	0	0	0	0
"A,STK_CHG,C0371,TJ_GCV,LU"	0	0	0	0
"A,STK_CHG,C0371,TJ_GCV,LV"	0	0	0	0
"A,STK_CHG,C0371,TJ_GCV,MD"	0	0	0	0
"A,STK_CHG,C0371,TJ_GCV,ME"	0	0	0	0
"A,STK_CHG,C0371,TJ_GCV,MK"	0	0	0	0
"A,STK_CHG,C0371,TJ_GCV,MT"	0	0	0	0
"A,STK_CHG,C0371,TJ_GCV,NL"	0	0	0	0
"A,STK_CHG,C0371,TJ_GCV,NO"	0	0	0	0
"A,STK_CHG,C0371,TJ_GCV,PL"	0	0	0	0
"A,STK_CHG,C0371,TJ_GCV,PT"	0	0	0	0
"A,STK_CHG,C0371,TJ_GCV,RO"	0	0	0	0
"A,STK_CHG,C0371,TJ_GCV,RS"	0	0	0	0
"A,STK_CHG,C0371,TJ_GCV,SE"	0	0	0	0
"A,STK_CHG,C0371,TJ_GCV,SI"	0	0	0	0
"A,STK_CHG,C0371,TJ_GCV,SK"	0	0	0	0
"A,STK_CHG,C0371,TJ_GCV,TR"	0	0	0	0
"A,STK_CHG,C0371,TJ_GCV,UA"	: 	: 	: 	: 
"A,STK_CHG,C0371,TJ_GCV,UK"	: 	: 	: 	: 
"A,STK_CHG,C0371,TJ_GCV,XK"	0	0	0	0
"A,STK_CHG,C0379,TJ_GCV,AL"	0	0	0	0
"A,STK_CHG,C0379,TJ_GCV,AT"	0	0	0	0
"A,STK_CHG,C0379,TJ_GCV,BA"	0	0	0	: 
"A,STK_CHG,C0379,TJ_GCV,BE"	0	0	0	0
"A,STK_CHG,C0379,TJ_GCV,BG"	0	0	0	0
"A,STK_CHG,C0379,TJ_GCV,CY"	0	0	0	0
"A,STK_CHG,C0379,TJ_GCV,CZ"	0	0	0	0
"A,STK_CHG,C0379,TJ_GCV,DE"	0	0	0	0
"A,STK_CHG,C0379,TJ_GCV,DK"	0	0	0	0
"A,STK_CHG,C0379,TJ_GCV,EA20"	0	0	0	0
"A,STK_CHG,C0379,TJ_GCV,EA21"	0	0	0	0
"A,STK_CHG,C0379,TJ_GCV,EE"	0	0	0	0
"A,STK_CHG,C0379,TJ_GCV,EL"	0	0	0	0
"A,STK_CHG,C0379,TJ_GCV,ES"	0	0	0	0
"A,STK_CHG,C0379,TJ_GCV,EU27_2020"	0	0	0	0
"A,STK_CHG,C0379,TJ_GCV,FI"	0	0	0	0
"A,STK_CHG,C0379,TJ_GCV,FR"	0	0	0	0
"A,STK_CHG,C0379,TJ_GCV,GE"	0	0	0	0
"A,STK_CHG,C0379,TJ_GCV,HR"	0	0	0	0
"A,STK_CHG,C0379,TJ_GCV,HU"	0	0	0	0
"A,STK_CHG,C0379,TJ_GCV,IE"	0	0	0	0
"A,STK_CHG,C0379,TJ_GCV,IS"	0	0	0	0
"A,STK_CHG,C0379,TJ_GCV,IT"	0	0	0	0
"A,STK_CHG,C0379,TJ_GCV,LI"	0	0	0	0
"A,STK_CHG,C0379,TJ_GCV,LT"	0	0	0	0
"A,STK_CHG,C0379,TJ_GCV,LU"	0	0	0	0
"A,STK_CHG,C0379,TJ_GCV,LV"	0	0	0	0
"A,STK_CHG,C0379,TJ_GCV,MD"	0	0	0	0
"A,STK_CHG,C0379,TJ_GCV,ME"	0	0	0	0
"A,STK_CHG,C0379,TJ_GCV,MK"	0	0	0	0
"A,STK_CHG,C0379,TJ_GCV,MT"	0	0	0	0
"A,STK_CHG,C0379,TJ_GCV,NL"	0	0	0	0
"A,STK_CHG,C0379,TJ_GCV,NO"	0	0	0	0
"A,STK_CHG,C0379,TJ_GCV,PL"	0	0	0	0
"A,STK_CHG,C0379,TJ_GCV,PT"	0	0	0	0
"A,STK_CHG,C0379,TJ_GCV,RO"	0	0	0	0
"A,STK_CHG,C0379,TJ_GCV,RS"	0	0	0	0
"A,STK_CHG,C0379,TJ_GCV,SE"	0	0	0	0
"A,STK_CHG,C0379,TJ_GCV,SI"	0	0	0	0
"A,STK_CHG,C0379,TJ_GCV,SK"	0	0	0	0
"A,STK_CHG,C0379,TJ_GCV,TR"	0	0	0	0
"A,STK_CHG,C0379,TJ_GCV,UA"	: 	: 	: 	: 
"A,STK_CHG,C0379,TJ_GCV,UK"	: 	: 	: 	: 
"A,STK_CHG,C0379,TJ_GCV,XK"	0	0	0	0
"A,STK_CHG,G3000,MIO_M3,AL"	0	0	0	0
"A,STK_CHG,G3000,MIO_M3,AT"	3882.016	-4649.06	-677.463	1029.572
"A,STK_CHG,G3000,MIO_M3,BA"	-0.042	0.06	-0.007	: 
"A,STK_CHG,G3000,MIO_M3,BE"	13.9	-135.6	-86.6	170.8
"A,STK_CHG,G3000,MIO_M3,BG"	95.837	-182.808	-1.576	49.934
"A,STK_CHG,G3000,MIO_M3,CY"	0	0	0	0
"A,STK_CHG,G3000,MIO_M3,CZ"	536.3	-1232.328	-140.445	912.052
"A,STK_CHG,G3000,MIO_M3,DE"	3963.121	-9006.824	1022.606	2884.054
"A,STK_CHG,G3000,MIO_M3,DK"	145.287	-202.434	14.121	256.972
"A,STK_CHG,G3000,MIO_M3,EA20"	18999.75	-29472.684	-532.834	12211.792
"A,STK_CHG,G3000,MIO_M3,EA21"	19095.587	-29655.492	-534.41	12261.726
"A,STK_CHG,G3000,MIO_M3,EE"	0	0	0	0
"A,STK_CHG,G3000,MIO_M3,EL"	31.599	-74.814	102.8	-82.795
"A,STK_CHG,G3000,MIO_M3,ES"	-64.5	-1083.585	402.854	707.798
"A,STK_CHG,G3000,MIO_M3,EU27_2020"	21916.634	-33754.745	-2420.256	15971.916
"A,STK_CHG,G3000,MIO_M3,FI"	10	-41	-56.4	-7.4
"A,STK_CHG,G3000,MIO_M3,FR"	1573.325	-3365.937	141.766	2805.512
"A,STK_CHG,G3000,MIO_M3,GE"	0	0	0	0
"A,STK_CHG,G3000,MIO_M3,HR"	-4.4	-174.8	118.1	77
"A,STK_CHG,G3000,MIO_M3,HU"	2249	-1288	-1335	1343
"A,STK_CHG,G3000,MIO_M3,IE"	0	0	0	0
"A,STK_CHG,G3000,MIO_M3,IS"	0	: 	0	: 
"A,STK_CHG,G3000,MIO_M3,IT"	1591.174	-2580.659	-456.595	381.269
"A,STK_CHG,G3000,MIO_M3,LI"	0	0	0	: 
"A,STK_CHG,G3000,MIO_M3,LT"	-18.7	-18.7	59.9	13.2
"A,STK_CHG,G3000,MIO_M3,LU"	0	0	0	0
"A,STK_CHG,G3000,MIO_M3,LV"	0.385	1.88	-1.144	-0.874
"A,STK_CHG,G3000,MIO_M3,MD"	-2.061	-83.49	75.93	0.52
"A,STK_CHG,G3000,MIO_M3,ME"	0	0	0	0
"A,STK_CHG,G3000,MIO_M3,MK"	0.117	0.011	0.098	0.004
"A,STK_CHG,G3000,MIO_M3,MT"	-13.286	-0.195	26.936	-7.882
"A,STK_CHG,G3000,MIO_M3,NL"	6394.671	-6401.271	-962.354	3887.274
"A,STK_CHG,G3000,MIO_M3,NO"	-146.477	10.143	8.718	119.885
"A,STK_CHG,G3000,MIO_M3,PL"	-418.57	-525.313	-228.179	642.448
"A,STK_CHG,G3000,MIO_M3,PT"	-2.555	-223.119	109.76	38.264
"A,STK_CHG,G3000,MIO_M3,RO"	309.03	-832.601	-176.61	544.06
"A,STK_CHG,G3000,MIO_M3,RS"	280.046	-389.777	-141.992	39.516
"A,STK_CHG,G3000,MIO_M3,SE"	0	-18.577	-19.733	11.658
"A,STK_CHG,G3000,MIO_M3,SI"	0	0	0	0
"A,STK_CHG,G3000,MIO_M3,SK"	1643	-1719	-277	316
"A,STK_CHG,G3000,MIO_M3,TR"	937.43	-3419.89	-107.94	568.022
"A,STK_CHG,G3000,MIO_M3,UA"	2811.906	-1566	: 	: 
"A,STK_CHG,G3000,MIO_M3,UK"	: 	: 	: 	: 
"A,STK_CHG,G3000,MIO_M3,XK"	0	0	0	0
"A,STK_CHG,G3000,TJ_GCV,AL"	0	0	0	0
"A,STK_CHG,G3000,TJ_GCV,AT"	149820.079	-182278.398	-26515.436	40296.779
"A,STK_CHG,G3000,TJ_GCV,BA"	-2	2	-0.27	: 
"A,STK_CHG,G3000,TJ_GCV,BE"	565.3	-5308.5	-3666	7007.2
